edad;ingreso;antiguedad;num_productos;calificacion_crediticia;monto_prestamos;num_transacciones;banca_online;tiene_tarjeta;saldo_anterior;saldo_anual
62;22746.48385;12;5;538;17321.32964;10;1;1;8901.342329;22524.09452
48;61403.86915;0;4;617;45345.16207;8;1;1;2513.444606;25689.84305
23;64300.1871;12;5;617;9486.672681;31;0;1;1786.052939;15458.84471
59;45274.66931;10;2;540;49146.89128;14;0;0;27189.75124;29046.90752
24;19196.45185;1;1;672;56358.58525;40;1;0;2925.930003;10059.52748
48;32286.75837;10;5;611;2597.961485;15;1;1;33415.83816;49796.97215
59;54348.75691;14;1;830;25620.97184;32;1;0;6559.300169;32654.62674
30;54558.95114;10;3;730;19135.94213;26;1;0;14496.86266;26580.51947
58;60098.08685;13;4;704;30483.10481;26;0;1;14338.2739;47322.25382
29;57842.27477;2;2;520;19113.53172;32;1;1;6334.669869;27587.47726
49;22163.24847;7;4;692;52048.86864;6;0;1;6903.660991;27782.11428
26;63826.58115;11;1;702;16915.13788;10;1;1;17076.47646;54777.84431
56;57258.63834;1;5;566;9506.770139;31;0;0;4396.068747;19155.16146
22;30266.46029;1;5;546;23891.61222;36;1;0;614.808308;13021.14332
54;84260.67337;12;2;590;28828.3899;40;0;1;23219.72247;53847.89435
32;55753.12349;0;5;692;26051.7671;38;0;0;6173.64996;27106.54873
52;102687.9676;11;3;574;20264.61454;10;0;1;2081.538569;33578.92493
64;38702.15985;6;3;578;6594.045588;2;1;1;10590.30394;29904.72169
61;79876.18066;12;5;732;13079.56883;34;1;1;9363.031548;37718.15317
41;21858.20203;11;5;830;8011.901735;9;0;1;5527.434609;27366.2444
26;63019.64512;13;2;547;25740.84173;9;0;1;10146.28609;35574.4245
34;57910.90002;13;2;567;23764.32266;8;0;1;20565.08956;17899.9317
27;59715.94562;2;1;753;11481.23516;30;0;1;7437.882462;34946.96813
19;37535.7961;4;4;559;11664.12475;28;1;1;5222.297759;24718.00477
32;59735.34972;13;4;626;34112.58372;32;1;0;20599.47027;58675.3581
25;49379.77112;3;1;553;8449.336435;43;1;0;23829.2618;41986.2746
48;33271.51699;3;3;661;9025.589619;6;0;1;8898.358328;11021.52747
54;67121.03754;14;4;575;51953.69609;26;0;0;16652.21162;38334.62908
43;40618.86208;5;5;646;49150.99278;22;1;0;10534.15078;19659.78661
58;50066.5828;12;1;583;17526.73003;11;0;0;1637.297473;11106.31118
57;50094.03039;8;5;839;39207.30169;37;1;0;6173.880351;28902.41829
63;26401.87755;11;5;844;24190.05196;22;0;0;9746.768035;31849.47991
45;54884.47325;13;5;750;17556.82617;13;0;1;2597.672095;23070.06761
31;30647.83231;13;3;561;37828.7257;19;1;1;10184.84039;28837.51346
29;47702.92266;14;1;720;61286.95909;1;0;0;11188.11382;21957.96565
60;26422.97848;10;3;616;19271.55627;7;0;1;28825.74871;44808.40582
27;40133.33195;12;1;834;25377.91693;39;1;1;18062.17778;36687.37579
63;27823.99926;3;4;521;31928.46735;37;1;1;5437.146556;38518.73422
64;61990.32692;8;1;845;53548.10613;24;0;0;12825.36347;29082.26172
41;35524.99615;5;1;682;21085.49029;18;1;0;8587.207791;20821.82539
60;28013.59176;2;1;784;52414.42568;36;1;1;2715.511281;38453.07883
48;34060.16907;3;3;789;18105.27517;40;1;0;5928.317842;25607.79349
57;20536.44472;0;3;840;22097.35233;35;0;1;14241.06481;35774.71764
18;34347.0733;4;5;575;8502.047968;49;1;1;23871.78294;48052.45167
22;45519.31904;5;1;624;13000.45201;28;1;1;32354.08581;27769.94696
58;47387.20009;3;3;795;21150.98261;0;0;1;11916.35177;42705.84108
40;51060.40167;3;5;812;47169.77143;6;1;0;5276.430867;48304.86108
51;52089.30252;10;1;582;31487.96374;34;0;1;4140.179872;30153.35538
46;41298.86751;8;1;700;7868.504257;25;0;1;8357.726829;22020.06854
19;46101.70892;9;5;848;24226.63919;11;1;1;10074.77957;40367.97107
33;37464.54111;12;3;509;20385.38404;26;1;1;5157.558627;15497.39501
56;34575.92394;11;4;505;20848.4803;17;0;1;18494.80389;20890.54221
51;79587.65013;2;3;702;27020.74645;15;1;0;11209.61309;15115.09229
19;73506.30043;12;1;765;28483.26199;49;0;0;9162.170108;19954.99487
26;59543.22518;6;1;564;17501.01138;36;0;1;5189.648511;-2913.940762
43;59344.10209;11;4;732;18765.00839;37;1;0;1608.183956;39463.05283
58;26993.94013;3;5;524;16205.6189;11;0;0;22069.68075;26289.96709
55;18984.84576;13;3;545;12257.81255;22;1;1;12807.96224;31432.93437
29;50606.68608;9;1;554;66128.76808;23;1;1;7669.849115;32397.40173
62;50922.22239;1;1;803;32857.02604;29;0;0;24535.95204;46367.66346
48;58972.6728;3;1;647;31364.56974;5;1;0;5104.825945;8875.891689
42;30538.16115;14;5;567;48821.72082;26;0;0;19160.52267;36317.33998
40;67138.90255;5;3;839;30643.22045;40;1;1;7256.846604;26432.85511
55;67041.9117;4;5;699;3776.857092;11;1;0;4227.421066;33197.00832
25;74993.3777;13;5;664;55289.15138;34;1;0;46389.51706;78402.85453
64;46140.1632;6;5;815;13932.9916;49;0;1;2141.477395;46798.76576
58;84545.56842;8;3;795;32589.17166;26;1;1;1076.013509;40877.564
24;44686.24057;6;4;546;53352.51331;28;0;1;9669.183172;38947.54759
50;41363.73526;4;3;830;10543.5591;1;0;0;12704.99906;48224.42901
55;38719.71726;7;5;611;20989.85437;8;1;1;33679.39058;47115.9027
57;82461.52903;8;4;820;37684.87357;24;0;0;10234.01907;41011.47358
52;53618.72923;12;3;667;44273.4296;6;1;0;10187.01456;41363.02601
57;38683.68438;1;5;682;15292.27696;8;0;0;10920.58707;22949.152
30;62716.10306;2;2;507;7480.178968;46;0;0;5836.979762;10934.26921
38;18976.76657;4;5;613;33986.42962;21;0;0;10522.49534;32461.1614
32;113215.9462;10;5;639;80870.17251;46;0;0;1298.544647;23932.34077
30;58691.65979;12;4;789;27015.24454;21;0;1;10326.35526;39798.19786
56;42958.80975;8;3;738;50730.33331;9;1;0;23170.00314;26849.84057
28;110529.8252;4;1;639;12962.87596;12;0;0;7319.29475;32400.95053
20;60438.71196;1;4;566;49137.90434;10;0;1;2941.755653;29915.42681
41;44263.687;6;2;655;34147.34309;5;1;1;5040.977761;27615.0155
45;45491.68113;9;3;636;61286.01603;26;0;1;7554.281095;21407.59595
18;38737.15254;9;4;575;42223.54837;20;1;1;7526.107099;34011.03484
38;72822.99073;14;3;797;44825.87772;16;1;1;3582.873719;34045.74635
20;50106.12819;2;2;693;19870.64591;30;1;0;181.7384499;19904.06095
53;45202.31788;7;2;526;17833.38539;8;0;0;10114.27487;36486.45366
61;43431.70456;2;4;627;73159.02517;41;0;0;10630.17819;31492.21619
59;21860.65029;4;2;757;47249.77353;46;1;1;3220.486119;15326.10479
34;46628.37632;10;3;594;19347.52378;45;1;0;3529.889271;29555.25831
57;87889.67816;2;3;799;34293.44531;24;0;0;8614.198912;44546.51459
59;59927.60697;6;3;596;62254.67481;10;0;0;13071.28345;36266.75002
42;106672.2267;8;4;696;11438.68299;23;1;0;8324.851468;38937.15426
24;49444.73798;7;4;743;11435.46289;32;0;0;27041.03529;30158.6965
54;12502.42722;8;5;602;38543.73102;23;1;1;2417.748714;23516.94539
26;27875.80369;4;1;706;60734.2951;30;1;0;5862.603774;17207.90702
53;104923.5705;10;2;593;22189.55392;32;1;1;1280.677562;28408.72031
45;18198.54161;8;1;706;8930.474668;25;1;1;10189.32652;22000.03159
60;76349.57527;7;5;823;30141.99678;42;1;0;22798.74205;39896.49547
58;34464.41016;11;4;579;5793.182029;44;0;0;10402.07874;14433.94502
22;24527.69305;10;4;522;13396.73665;49;1;0;4961.996354;-848.1396321
62;54520.87818;10;3;792;9721.882863;28;0;0;6375.882561;21864.0412
56;66392.08094;6;1;767;32361.97401;8;1;1;9771.272991;27021.34882
32;46937.81932;13;5;765;35867.66266;0;1;0;17507.59648;21238.08828
27;35154.63462;6;2;622;29674.07807;48;1;1;8937.953415;19794.74452
51;74529.07671;6;1;510;14157.50855;30;0;1;3162.222618;11255.26587
20;53715.45739;0;2;848;32169.53449;24;1;1;14790.31801;19098.14196
64;49851.83725;14;1;509;18112.97893;39;1;0;14361.82469;20666.49204
49;57279.67558;2;3;730;36704.82749;18;0;1;6305.7392;28170.17324
37;54919.89624;7;3;783;59365.63953;34;0;1;17446.59114;40291.84073
25;26554.68241;12;5;844;45153.73059;36;1;0;4758.319955;12645.22463
27;43874.75989;12;2;721;17530.1528;28;0;1;2269.698233;23391.40932
48;86331.21705;6;5;757;33204.04088;14;1;1;22785.71673;42045.47764
61;48992.51303;4;2;796;33174.82554;48;0;0;1068.524427;26646.51476
50;55180.27318;7;1;535;24946.70609;25;1;1;9134.316628;24998.74302
29;40911.37721;2;3;598;46670.66209;21;1;1;10670.95708;25364.09394
63;19755.13454;3;1;734;41181.70141;31;0;1;5358.565263;14261.66032
43;31507.94863;14;2;624;11804.12267;16;1;0;2376.264368;11877.85934
35;28801.06481;12;2;641;47836.34864;17;0;1;24545.84775;46713.91613
60;32071.49637;4;3;545;47717.84922;44;0;1;22383.66419;41923.84535
54;75358.8712;4;1;663;33172.37466;36;1;0;6934.493001;13760.87646
23;80229.36183;7;4;684;29513.78773;45;0;1;19273.80672;39720.13715
42;40206.02434;8;2;570;20483.33809;37;0;0;1524.884676;23129.98834
19;46646.18383;10;4;544;26318.54365;31;0;1;16710.92148;42605.75484
44;100427.6127;13;2;575;70593.40123;41;0;1;6422.644736;38786.55625
61;43289.48925;6;2;662;23447.35335;8;0;0;5930.986928;37116.41695
61;41447.50531;0;1;816;15402.76673;29;0;0;3824.410179;28700.10428
33;42226.71167;14;5;838;12822.16389;32;1;1;3389.039819;19244.58465
37;23414.27657;13;1;822;21864.86294;41;1;1;3331.306606;29841.56606
33;83303.24361;2;4;687;19340.14353;7;1;0;10670.18733;31425.65152
39;23375.7571;7;4;810;37205.84309;38;1;0;33936.41817;46624.41368
44;38262.78127;4;3;520;21642.95976;33;0;0;5520.439989;26333.35889
45;66030.86846;9;4;712;45654.64202;21;0;0;13546.97668;19470.49948
53;42874.27114;9;5;522;37297.1397;38;1;0;4172.16325;10688.35549
58;55750.03963;9;3;675;53661.69106;0;1;1;16055.15634;34135.0729
21;39884.77177;8;2;539;22444.44676;36;1;0;2961.701798;31257.42461
46;33688.98709;13;2;746;18030.4439;4;0;1;6289.506385;15000.44755
56;26517.23507;1;5;588;25367.38659;34;1;0;11037.77343;53084.99535
40;15284.55013;7;1;704;32770.97839;3;1;0;5160.552347;17953.6889
49;51416.29299;3;3;791;41986.24007;12;0;1;556.6084937;22319.39665
56;52323.01769;14;1;692;45635.21335;20;1;1;12440.43488;25585.06874
57;63992.72027;12;2;810;44111.79896;22;0;1;8308.994897;31442.5654
53;66009.30239;7;2;520;44246.14405;15;1;0;4791.699139;14369.63926
43;60163.34444;3;2;743;27017.68803;15;0;0;17581.93271;26161.49737
26;36360.24071;8;4;508;23994.90935;48;0;0;2234.796492;-2136.96343
20;54130.16314;9;3;563;29255.9333;39;1;0;9365.344908;33517.95278
58;52291.15859;14;5;655;21003.90341;12;0;1;12617.23148;35244.86954
52;60499.24618;11;5;816;13969.45639;28;1;0;1630.833913;32462.34236
37;49368.54765;14;4;839;12558.52193;18;1;0;2285.89618;30585.06271
51;42542.15276;7;2;825;51863.94018;18;1;1;6270.761087;22908.10334
39;62676.59642;0;2;829;15518.63049;6;1;0;1917.57857;7652.670308
30;32247.22086;4;1;718;36454.36073;34;0;0;15166.22448;-5295.564788
32;37782.20679;3;5;788;6830.150589;1;0;0;3053.495631;4558.475351
56;115275.7299;13;2;805;63859.80762;49;0;1;9040.2714;40109.04765
30;29786.65575;13;5;551;6942.834518;32;1;1;3201.826684;25808.68904
56;60472.16386;0;3;546;18794.45583;12;0;0;6628.843228;22816.4796
31;53845.13561;9;1;683;22455.50893;12;1;1;5513.824345;19985.0151
58;80213.59747;12;3;574;23569.29133;15;0;1;3784.928665;12923.23159
18;55930.61311;0;3;548;28719.98511;26;1;0;8690.786016;33648.68811
43;30532.5327;4;3;724;8387.123944;49;1;1;14074.3316;30509.76673
32;38699.69989;4;1;745;21227.63621;48;0;0;10428.86057;41840.40922
25;47334.2655;1;1;528;14638.15215;16;1;0;10127.54501;18735.70146
29;51097.36246;10;2;518;16009.88393;20;1;1;11418.55159;32376.39283
64;48444.08432;5;3;639;22319.39016;0;0;1;6086.754303;33749.22128
32;60098.47879;12;2;822;47134.32156;30;0;0;12464.24545;29123.16153
46;45662.51171;10;2;669;38723.28585;7;1;1;13617.46154;39863.9914
34;65485.88911;1;5;750;33464.06749;11;0;0;23447.17862;39327.54379
36;74649.80523;6;2;786;46861.60043;12;1;0;951.4717195;21415.12047
24;41034.45654;4;4;569;6541.382565;49;0;0;8066.921833;8961.068605
42;29576.04761;9;5;506;28686.11962;14;0;1;8627.112187;22675.65865
24;43426.99755;11;3;775;44359.18287;15;0;0;4435.331826;14783.53677
18;47043.73582;10;1;808;23941.11745;17;1;1;12560.57501;42708.80051
32;26829.79402;11;1;524;30908.76892;20;1;0;11665.25012;21418.25407
56;50891.34017;7;4;737;14785.5392;15;1;1;5702.14452;41802.5388
49;62679.56955;1;4;537;42438.13612;27;1;1;11613.06106;12755.88243
22;35051.07112;4;4;831;15502.74514;12;1;1;4008.694886;34346.00047
30;45144.23231;3;5;648;54992.27501;5;0;0;9369.848137;15741.53111
34;44693.94949;7;4;568;11759.92312;37;1;0;4619.712717;33457.59691
50;47317.40797;2;5;652;6603.748397;44;1;1;5323.869961;30299.74276
57;42040.63147;14;5;730;75816.39075;47;1;0;1348.752968;32067.50812
19;59205.5482;0;3;649;33088.69216;30;0;1;2910.02389;9464.562213
27;16009.12913;14;3;828;34735.2997;40;1;0;5214.488844;28307.96473
54;38137.52936;0;5;518;46502.59734;0;1;0;5017.813651;13556.52596
61;44362.1158;8;1;578;46914.87188;2;0;0;8454.337275;31540.44402
34;82783.49875;5;1;709;11391.57535;17;1;0;5692.827622;25632.74686
64;44510.31638;2;4;628;69077.33001;10;0;0;16623.05792;16259.56791
42;46456.41122;13;2;608;25969.65469;29;1;0;14467.21337;27696.72857
51;69468.10207;7;5;523;69842.27425;0;0;0;4319.226116;24486.46813
22;90754.82083;6;2;542;35404.22554;2;1;1;13871.82005;31677.53525
33;45224.00518;12;5;666;16941.55613;4;0;0;12437.81973;42723.77705
52;70058.09634;4;5;641;31820.87773;36;0;0;6017.585317;38212.56961
63;37758.92047;4;3;722;29476.03462;24;1;1;14301.51731;40810.17839
31;47578.08092;1;1;771;14083.14291;40;0;0;4461.793466;13608.29876
40;33814.34414;9;1;628;22108.68755;37;1;1;11280.64715;33094.65619
57;46094.73668;9;4;677;54580.66941;39;0;0;6015.966331;35477.25184
36;27105.62673;11;5;538;34108.12558;25;0;1;9320.412777;41017.52592
37;69243.2248;4;2;618;77496.85597;32;1;0;12262.58463;28688.40676
22;61680.22004;3;5;567;12707.92175;36;1;1;31912.28099;51647.93549
33;42128.15746;0;4;519;14315.17623;48;0;1;3122.271389;24677.34999
43;15263.95742;6;2;792;19947.00356;26;0;0;6299.278504;21887.47248
39;45767.61171;0;2;648;21456.50732;21;0;0;4019.368165;15383.43772
52;27378.74609;8;1;542;24405.09946;10;0;1;7790.448066;23521.51925
45;48695.94703;14;1;814;27635.22974;40;0;0;4640.901021;40804.88408
52;39123.58997;0;1;723;21269.60578;45;1;0;8598.635473;19514.11982
22;40940.93148;12;2;576;17354.67064;3;1;0;9248.566271;38591.26668
59;70963.09132;12;2;656;43798.95705;12;1;1;19494.60217;46894.03588
50;68337.79925;10;3;823;44823.34452;42;0;1;8296.903639;43152.30109
24;84108.98068;1;5;723;24932.36102;43;0;0;14852.06602;36104.73785
32;77345.07283;0;2;637;46148.9963;10;0;1;10311.22826;20720.44129
55;66531.49356;3;5;589;16759.69913;1;0;1;9027.351826;21233.33508
23;36160.54649;13;3;587;29733.66982;8;1;1;10167.41504;24735.50363
23;56479.50886;11;4;785;35927.64743;11;0;1;9520.699989;24516.92062
51;38733.55346;6;5;678;11405.7181;10;1;1;6596.496248;36439.65697
40;42887.48202;7;5;619;25790.15411;28;1;0;14108.6451;28912.53533
23;17727.48385;2;4;556;27484.90472;16;0;0;2149.892163;7138.269672
26;49957.41523;2;1;775;37100.22664;14;0;1;11879.15687;17478.51508
20;41634.77373;9;4;710;43375.38671;1;1;1;7044.075172;17763.7568
53;73730.61635;8;2;813;5610.966122;0;1;1;2776.914703;21351.40095
36;101074.406;0;5;645;26968.83896;47;1;1;5388.305058;32935.28129
24;103519.0316;11;4;667;25367.37893;41;1;0;12756.92214;35995.07653
59;21026.47725;10;1;804;69022.88553;12;0;0;10377.49629;35713.71626
56;21430.07525;1;1;835;18642.23725;15;0;0;19992.72583;31300.40185
30;47702.08779;14;4;774;13829.79905;6;0;1;3469.54584;17384.9689
31;42487.67031;9;4;629;7724.785039;49;0;0;6624.118127;27252.19348
36;40631.11977;4;2;791;38564.02748;34;1;0;11312.67558;35639.71675
47;30753.98475;2;1;821;24056.93058;2;0;0;8182.964743;20289.00181
33;32863.86533;4;4;774;19078.83167;9;1;1;9442.980821;24479.81522
60;84268.18718;0;3;626;32663.09611;10;1;1;1080.691272;13017.07489
57;31928.03789;12;3;534;58787.4322;7;0;1;29232.5253;56483.04029
48;29713.94711;10;5;673;13257.91829;18;1;0;5564.976301;30826.54496
26;39802.31181;8;4;590;908.0946392;20;1;0;5141.992473;26378.08746
19;102185.71;5;3;609;5907.281765;24;0;0;13383.30963;43792.36276
20;56852.58999;4;2;706;23771.30168;25;0;1;10033.09348;41519.02155
41;70995.54332;9;3;809;33592.6764;11;0;1;2625.900172;49464.97436
36;116791.5355;0;4;619;35417.12664;47;1;1;7091.244358;18689.04981
46;67333.11832;0;2;564;4944.088847;23;1;1;3060.328412;24960.82235
38;32931.66492;14;1;750;45828.53803;1;1;0;23949.72123;32065.84375
56;48781.55223;14;3;647;21060.90032;38;1;0;11717.71496;35163.34674
37;37183.68044;0;4;634;26383.8781;7;0;0;8858.871374;23434.7411
58;23901.76135;8;5;801;41574.47436;16;0;0;6490.755821;22009.88828
58;47413.89699;5;1;647;9211.936365;7;1;0;10449.10497;13767.32377
32;64989.16291;5;2;636;9869.445589;30;0;1;6956.45443;20556.36537
34;29542.15485;7;4;629;12113.98804;18;1;1;14045.77757;41732.81647
54;31576.87692;4;3;676;38664.81747;33;1;1;1537.1057;28383.57179
28;41145.99451;10;1;710;36820.19582;6;1;0;2994.823041;12900.88954
48;37862.28935;8;2;844;10680.85866;13;1;0;12171.87891;41651.16216
54;28772.55145;3;5;668;7371.148074;13;1;0;1354.287168;28578.48445
22;40985.14685;3;1;842;32576.65228;30;0;1;12368.883;28561.49012
29;25545.39453;2;5;697;55870.90787;9;1;1;8500.279837;28896.8831
62;92010.19977;8;1;603;17288.04697;5;0;1;1879.964291;25508.50063
36;33323.29937;0;1;540;108405.6278;36;0;1;4864.528689;17932.76519
54;30408.67707;12;1;840;13611.61079;42;1;1;7067.661934;40659.20624
48;16766.97995;2;5;635;22808.32075;30;0;0;875.9352254;23361.39257
40;47287.88375;5;3;817;8694.208578;25;0;0;7933.84756;22978.4253
22;52591.69149;14;3;571;29716.37708;5;1;1;6558.581668;33644.14637
51;55694.27899;1;4;830;30292.58224;18;1;0;6084.253744;30941.38738
26;33791.72425;10;3;779;33540.82966;34;1;0;13894.22601;36746.90739
18;87648.03287;14;5;603;33149.73877;12;0;1;6603.610341;40333.45053
23;73816.62467;1;1;613;23041.37916;4;0;0;13130.17564;38935.17664
47;47274.53612;1;3;557;28254.38195;20;1;1;14390.5633;33756.95564
42;43486.68075;6;3;523;24381.80592;8;1;0;1442.659284;23748.54401
36;23003.62506;4;2;568;43348.89715;18;1;0;11398.69632;36974.42205
40;82585.61314;12;4;631;11681.2468;35;1;1;18119.89693;46548.53571
31;29472.26082;1;2;740;40215.46737;42;1;0;4980.186064;17733.17019
39;12796.82332;1;4;654;38327.73126;33;0;1;10475.64263;16298.32565
26;45920.73356;5;3;569;18727.40725;48;0;0;12355.76776;41788.53518
22;47769.27079;3;3;694;41676.22159;15;1;1;6483.860564;33252.93788
35;10296.54726;4;4;607;33602.47592;47;1;1;3688.312597;1707.298534
44;28346.59829;14;2;529;21046.71165;9;0;0;11327.9249;26795.09457
35;29606.39356;2;1;768;39202.08697;46;1;1;4725.684057;28048.88545
41;23666.06894;4;2;800;9256.503906;2;0;0;13885.32981;32333.5235
19;35755.7893;12;3;832;24165.74228;25;0;0;7976.947708;34074.53172
21;61316.09155;13;3;663;13678.86856;24;0;1;18472.79972;33304.73447
39;72648.10659;7;4;531;24151.91266;16;1;1;13510.38574;46893.99777
30;28974.64782;6;2;637;44894.83913;41;0;1;3998.283901;17461.37334
36;50584.50615;14;3;786;12722.57023;23;1;1;2576.704167;24146.16609
22;64078.43702;13;3;616;33154.33249;7;0;0;2099.95695;2482.695952
22;78275.13896;7;1;545;26507.38227;29;1;0;5559.15132;22564.74345
20;43897.37906;1;3;729;25515.04236;23;0;1;2577.095806;20023.33373
51;48617.09108;9;1;525;63567.92374;23;0;0;5569.138221;35520.50462
28;17020.89984;5;1;530;47868.59799;34;1;1;8109.348566;31709.70916
24;65398.75511;8;1;784;38184.73366;33;1;0;11586.90408;36246.65682
33;32427.14911;2;4;574;23522.38563;42;0;0;33281.84971;54275.77368
60;44079.01009;12;1;697;31997.90985;26;1;0;7222.520665;15449.52532
60;46976.05728;5;4;664;49675.93231;41;0;0;22101.43623;39784.09623
57;62419.33766;5;2;684;31902.91352;41;1;0;14129.89804;29136.04411
18;47739.15535;11;4;522;5065.981032;26;1;0;15977.00773;18704.79088
32;52174.42614;7;4;716;19248.90614;20;1;0;20244.44686;51358.18676
47;89665.33041;13;3;639;66769.49262;25;0;1;7722.754621;37225.93831
57;60243.5323;11;4;668;87267.03696;0;1;0;5813.447189;35543.09278
29;31360.07483;0;4;663;32222.82458;1;0;1;20264.72545;40767.82462
53;62479.15017;5;2;746;9207.862678;29;1;0;27899.6726;43090.45187
32;65448.2999;0;5;766;43228.04301;39;1;0;3297.137765;34935.50733
52;9304.231787;6;1;745;40877.93776;46;1;0;6888.464047;29434.48409
22;77003.56717;14;2;503;20145.49801;14;1;1;1607.637074;28214.71308
53;13676.28677;0;5;526;10589.15331;24;1;1;5617.713417;29315.01825
36;56461.49221;11;4;826;10579.82224;39;0;0;14890.5486;36595.33274
52;61419.4709;10;4;559;41960.81157;48;1;0;8345.581143;44937.03478
39;114619.7956;3;5;677;10903.97468;21;1;1;11974.05155;37808.98747
62;18601.26947;13;1;777;25571.8818;41;1;1;15985.85353;29692.10735
25;37254.67252;0;1;808;19006.70463;14;1;0;20190.94724;45259.05476
33;33983.29182;9;1;717;30699.32659;45;0;1;5331.807842;26246.45901
22;38156.58317;13;2;837;24146.89273;27;0;0;4325.892376;36174.28554
24;24152.07716;12;2;689;14078.95037;16;1;1;21649.92614;59772.57171
34;36165.48686;6;2;788;23429.15883;28;1;0;4026.228867;32487.97438
37;39529.54041;3;2;717;29882.01386;21;0;1;10458.09229;39543.03174
61;74842.70083;13;4;600;13406.24318;36;0;1;6272.139192;31739.62466
19;40443.02026;6;2;646;110211.78;16;1;0;9375.729084;23375.38935
64;82527.87152;4;5;662;36303.22021;40;1;0;3941.261403;35176.0202
41;70896.12966;11;4;681;45480.64978;45;0;1;8554.675477;39232.69289
